content,timestamp,platform,stock_name,delta_seconds,weight
아 조건주문 해놨었네,2025-03-21 00:18:31+00:00,toss,삼성전자,112458.0,0.2720968466434035
소소허이 좋네,2025-03-21 00:18:06+00:00,toss,삼성전자,112483.0,0.2720181263064311
조금씩 덜어내기,2025-03-21 00:18:04+00:00,toss,삼성전자,112485.0,0.27201182966342247
5만부터 차근차근 모아온분들 축하드립니다,2025-03-21 00:17:43+00:00,toss,삼성전자,112506.0,0.2719457237110809
안팔면 올라갈텐데,2025-03-21 00:17:39+00:00,toss,삼성전자,112510.0,0.27193313392271196
역시 제가 파니까 날아가네요,2025-03-21 00:17:26+00:00,toss,삼성전자,112523.0,0.2718922211356609
고고 80층 까지만 가자,2025-03-21 00:17:16+00:00,toss,삼성전자,112533.0,0.2718607539496378
개미 탑승,2025-03-21 00:17:09+00:00,toss,삼성전자,112540.0,0.27183872908633244
팔아라 10퍼먹을거면 들어오지도않았다,2025-03-21 00:17:03+00:00,toss,삼성전자,112546.0,0.2718198520522727
저희의 효과 이제 아시겠나요,2025-03-21 00:16:53+00:00,toss,삼성전자,112556.0,0.27178839324181636
장투로 보면,2025-03-21 00:16:49+00:00,toss,삼성전자,112560.0,0.27177581073709683
속지말자 외인 기술없는 삼성,2025-03-21 00:16:42+00:00,toss,삼성전자,112567.0,0.2717537927554859
방금 내가 절반 팜,2025-03-21 00:16:40+00:00,toss,삼성전자,112569.0,0.27174750223123867
8만전자 코앞이다,2025-03-21 00:16:35+00:00,toss,삼성전자,112574.0,0.271731776557667
"아직 배고프다
아임 스틸 헝그리",2025-03-21 00:16:34+00:00,toss,삼성전자,112575.0,0.27172863153215726
홀드,2025-03-21 00:15:57+00:00,toss,삼성전자,112612.0,0.27161229117432795
얼마만인가,2025-03-21 00:15:45+00:00,toss,삼성전자,112624.0,0.2715745698645942
나 왜팔았니 6만을 뚫을줄이야,2025-03-21 00:15:38+00:00,toss,삼성전자,112631.0,0.2715525681865602
61층 실화냐,2025-03-21 00:15:35+00:00,toss,삼성전자,112634.0,0.271543139441637
줄때 먹자,2025-03-21 00:15:17+00:00,toss,삼성전자,112652.0,0.27148657384670744
"삼성으로 수익을 보다니 작년 초에 손실이였는
신랑이 기가막히게 타이밍 좋게 돈 줬네",2025-03-21 00:15:17+00:00,toss,삼성전자,112652.0,0.27148657384670744
잘가넹,2025-03-21 00:15:07+00:00,toss,삼성전자,112662.0,0.27145515360788514
8,2025-03-21 00:15:05+00:00,toss,삼성전자,112664.0,0.27144886999650114
"믿고있었다
1억깔고
8만까지 갑니다",2025-03-21 00:14:46+00:00,toss,삼성전자,112683.0,0.27138918294230974
속지말자 세력 기술없는 삼성,2025-03-21 00:14:29+00:00,toss,삼성전자,112700.0,0.27133578986066687
재드래곤 믿고있었다구 사랑해,2025-03-21 00:14:25+00:00,toss,삼성전자,112704.0,0.2713232283093226
미쳤다리,2025-03-21 00:14:21+00:00,toss,삼성전자,112708.0,0.2713106673395182
기분좋게 시작,2025-03-21 00:14:20+00:00,toss,삼성전자,112709.0,0.2713075271879295
줄타기,2025-03-21 00:14:18+00:00,toss,삼성전자,112711.0,0.27130124699378416
버거형들 계속 사줘 폭풍 매수 미쵸다,2025-03-21 00:14:16+00:00,toss,삼성전자,112713.0,0.271294966945012
털리지 말라했지요,2025-03-21 00:13:46+00:00,toss,삼성전자,112743.0,0.27120078365592337
70층까진 올라야 본전인데,2025-03-21 00:13:15+00:00,toss,삼성전자,112774.0,0.2711034952735943
지금들어감 고점일까요상승탄거같은데,2025-03-21 00:13:09+00:00,toss,삼성전자,112780.0,0.2710846692956654
오케이 일단 분할매도 하고,2025-03-21 00:13:04+00:00,toss,삼성전자,112785.0,0.2710689819793713
쓰흡 나도 개미라 어쩔수  없구나,2025-03-21 00:13:03+00:00,toss,삼성전자,112786.0,0.27106584462505073
재명이형한테 고마워해야함,2025-03-21 00:12:23+00:00,toss,삼성전자,112826.0,0.27094038022339156
563주 남,2025-03-21 00:12:21+00:00,toss,삼성전자,112828.0,0.2709341085279202
7만전자 가즈아,2025-03-21 00:12:19+00:00,toss,삼성전자,112830.0,0.27092783697762524
"조선 방산 빠지고 반도체로 몰리네요

외인수급 좋고 6500까지 저항도 없습니다",2025-03-21 00:12:13+00:00,toss,삼성전자,112836.0,0.2709090231977656
다음 기준선에 또 뵐게요,2025-03-21 00:11:59+00:00,toss,삼성전자,112850.0,0.27086512945864183
"오늘 매도 벽이 약해서 
얼마나 오를지 궁금하네요",2025-03-21 00:11:49+00:00,toss,삼성전자,112860.0,0.27083378114209117
요약  삼전 개같이 부활,2025-03-21 00:11:36+00:00,toss,삼성전자,112873.0,0.2707930337544733
"내가말했지 이평선 수렴햇다닌까
곧 모든이평선 정배열임",2025-03-21 00:11:02+00:00,toss,삼성전자,112907.0,0.2706864926453296
"3개월 했나
좀 참을걸 그랬나 
익절했슴당
돈 마니버세요",2025-03-21 00:10:30+00:00,toss,삼성전자,112939.0,0.2705862569521056
개인아 털어랏 나는 외인과 기관과 함께 올라갈지니,2025-03-21 00:09:57+00:00,toss,삼성전자,112972.0,0.27048292776877964
갑자기  왜  오르지,2025-03-21 00:09:48+00:00,toss,삼성전자,112981.0,0.27045475393121654
800원 평단인데 여기서 이러지마라,2025-03-21 00:09:44+00:00,toss,삼성전자,112985.0,0.27044223316762855
,2025-03-21 00:09:41+00:00,toss,삼성전자,112988.0,0.2704328429753353
조선 방산  반도체,2025-03-21 00:09:37+00:00,toss,삼성전자,112992.0,0.27042032322612
"가만히 있기만해도 올라간다
왜 팔아",2025-03-21 00:09:37+00:00,toss,삼성전자,112992.0,0.27042032322612
제발,2025-03-21 00:09:18+00:00,toss,삼성전자,113011.0,0.27036086233211415
"주가 내려갈때는 개인이 많이 사고
오를때는 외인이 많이 사는거
그냥 편견인거 아니야 라고 생각했는데
정말 딱들어맞네",2025-03-21 00:09:09+00:00,toss,삼성전자,113020.0,0.2703327012090385
뻗는다뻗는다,2025-03-21 00:08:53+00:00,toss,삼성전자,113036.0,0.2702826442327518
튀튀,2025-03-21 00:08:28+00:00,toss,삼성전자,113061.0,0.27020444876266725
"정책은 미워도 대한민국은 사랑한다
우리나라 기업들을 응원합니다",2025-03-21 00:08:07+00:00,toss,삼성전자,113082.0,0.2701387820509124
아나 댓글보다가 못삿어,2025-03-21 00:08:06+00:00,toss,삼성전자,113083.0,0.27013565546273244
8만을 향해,2025-03-21 00:07:54+00:00,toss,삼성전자,113095.0,0.2700981392270504
7만전자 제발  본전이라도 건지고 나가게해주세여,2025-03-21 00:07:39+00:00,toss,삼성전자,113110.0,0.270051251259244
애궤리 쩌억,2025-03-21 00:07:21+00:00,toss,삼성전자,113128.0,0.2699949964419786
나 혼자만 주가업,2025-03-21 00:07:12+00:00,toss,삼성전자,113137.0,0.26996687342794834
가자 오늘 62 가자,2025-03-21 00:06:57+00:00,toss,삼성전자,113152.0,0.269920008247365
한화 박고 삼전 살아나네,2025-03-21 00:06:57+00:00,toss,삼성전자,113152.0,0.269920008247365
이번주 윤대통령 각하 복귀하시면 7만 찍겠네요,2025-03-21 00:06:56+00:00,toss,삼성전자,113153.0,0.2699168841912746
다른곳 다 터졌는데 혼진 굳건한 삼성 투자한 사람이면 개추 일단 나부터,2025-03-21 00:06:21+00:00,toss,삼성전자,113188.0,0.2698075650045644
"수고들 하셔요

잠깐 외유하고 5월에 뵈요",2025-03-21 00:06:19+00:00,toss,삼성전자,113190.0,0.26980131953136394
난 아직 파랑이야 힘내,2025-03-21 00:05:46+00:00,toss,삼성전자,113223.0,0.26969829009327845
다시는 삼성을 무시하지 마라,2025-03-21 00:05:33+00:00,toss,삼성전자,113236.0,0.26965771354215556
삼성망자,2025-03-21 00:05:06+00:00,toss,삼성전자,113263.0,0.26957345867218274
외인 겁나들어옴,2025-03-21 00:05:02+00:00,toss,삼성전자,113267.0,0.2695609787083567
일단 비중을 쫌 줄이고,2025-03-21 00:04:56+00:00,toss,삼성전자,113273.0,0.2695422598459144
올라가겠다 흐름보니까 62 가겠넹,2025-03-21 00:04:42+00:00,toss,삼성전자,113287.0,0.2694985875551326
"팔가요
그냥둘까요
가지고 있는거 반은 판매해버림",2025-03-21 00:04:27+00:00,toss,삼성전자,113302.0,0.2694518036671232
힘내라,2025-03-21 00:04:23+00:00,toss,삼성전자,113306.0,0.2694393293353429
"오늘 옆집들 좀 매섭네요

서킷에 하한가에 삼전이 양반으로 보이기는 오랜만이네",2025-03-21 00:04:16+00:00,toss,삼성전자,113313.0,0.2694175006443256
고점이유,2025-03-21 00:04:12+00:00,toss,삼성전자,113317.0,0.2694050279006115
난 28일 아침이나 27일 장종료전에 다던질꺼임,2025-03-21 00:04:12+00:00,toss,삼성전자,113317.0,0.2694050279006115
버거형님들 아침부터 순매수 미쳣넹,2025-03-21 00:03:57+00:00,toss,삼성전자,113332.0,0.2693582602541878
7만,2025-03-21 00:03:56+00:00,toss,삼성전자,113333.0,0.26935514269977257
가자,2025-03-21 00:03:53+00:00,toss,삼성전자,113336.0,0.26934579025302086
외국인 기관들아 제발 많이많이 들어와줘 plz,2025-03-21 00:03:44+00:00,toss,삼성전자,113345.0,0.2693177348611132
외인들이 대놓고 매수하는데,2025-03-21 00:03:41+00:00,toss,삼성전자,113348.0,0.2693083837132222
이달안에 7만 가보좌,2025-03-21 00:03:32+00:00,toss,삼성전자,113357.0,0.2692803322176262
지금이라도사자,2025-03-21 00:03:12+00:00,toss,삼성전자,113377.0,0.26921800602134904
올라가자,2025-03-21 00:03:10+00:00,toss,삼성전자,113379.0,0.2692117741951894
,2025-03-21 00:02:58+00:00,toss,삼성전자,113391.0,0.26917438626743956
,2025-03-21 00:02:55+00:00,toss,삼성전자,113394.0,0.26916504009684394
"우리나라 미래에나 걸껄
지난 몇주동안 국장 할까말까 고민만 하고있는데",2025-03-21 00:02:49+00:00,toss,삼성전자,113400.0,0.26914634872918386
속  썩이던  놈이  효자  되는겨,2025-03-21 00:02:47+00:00,toss,삼성전자,113402.0,0.2691401185617387
가즈아,2025-03-21 00:02:44+00:00,toss,삼성전자,113405.0,0.2691307735809732
가즈아,2025-03-21 00:01:49+00:00,toss,삼성전자,113460.0,0.2689595064258749
그래가는거야,2025-03-21 00:01:46+00:00,toss,삼성전자,113463.0,0.26895016771625535
"삼성전자A005930 60900 일부익절 321
61400 추가 익절",2025-03-21 00:01:39+00:00,toss,삼성전자,113470.0,0.2689283786547823
7만전자 가즈아,2025-03-21 00:01:17+00:00,toss,삼성전자,113492.0,0.2688599102387422
"오늘도 분할 익절 합니다
자 65 갑시다",2025-03-21 00:01:09+00:00,toss,삼성전자,113500.0,0.2688350169550936
조금만 차익실현 해봅니다 나머지는 칠만원까지,2025-03-21 00:00:46+00:00,toss,삼성전자,113523.0,0.26876346160246745
홀리,2025-03-21 00:00:22+00:00,toss,삼성전자,113547.0,0.2686888154533563
구조대 오고있나요,2025-03-21 00:00:06+00:00,toss,삼성전자,113563.0,0.26863906287217204
제 코딱지가 굴러가고 있어요,2025-03-21 00:00:06+00:00,toss,삼성전자,113563.0,0.26863906287217204
HLB구경가세요,2025-03-21 00:00:05+00:00,toss,삼성전자,113564.0,0.26863595364175247
힘 너무좋다 계속가자,2025-03-20 23:59:56+00:00,toss,삼성전자,113573.0,0.26860797218730753
"얼음
나는 이 주식을 사봤다구요",2025-03-20 23:58:15+00:00,toss,삼성전자,113674.0,0.268294157899324
가즈아,2025-03-20 23:58:02+00:00,toss,삼성전자,113687.0,0.26825379260219806
삼전 해주는건가 호가 좋네,2025-03-20 23:56:24+00:00,toss,삼성전자,113785.0,0.2679496957490461
어제 장초에 반토막 자른 제 손모가지 팝니다,2025-03-20 23:55:05+00:00,toss,삼성전자,113864.0,0.2677048074226435
오늘 삼전 호재가 넘쳐나네요 브로드컴에 hbm공급초읽기라고 나오네요,2025-03-20 23:52:26+00:00,toss,삼성전자,114023.0,0.26721260924413187
삼성의날,2025-03-20 23:48:16+00:00,toss,삼성전자,114273.0,0.2664405421448014
우리 나라는 잘못됀게 주식하면 무슨 도박 하는줄 알고 그거 하지 말라고 하는대 오히려 경제관념 빨리 잡히고 좋은거 아닌가요 돈의 소중함도 깨우치구요 월급 받으면 사치품에 쓰기 바빳는대 주식 시작하고 나선 돈벌어서 주식사는 재미로 사내요,2025-03-20 23:46:40+00:00,toss,삼성전자,114369.0,0.26614466150654653
가보잣,2025-03-20 23:44:09+00:00,toss,삼성전자,114520.0,0.26567993064442647
"와  평단회복하는기라
7세고시  의사된아이들  정신세계가 올바를까나
차라리 주식가르쳐요",2025-03-20 23:39:34+00:00,toss,삼성전자,114795.0,0.26483565019554883
삼전 유증 한다는 멍청이들 많은데 사내 유보금 100조 이상이고 지금 자사주 매입해서 소각하고 있는데 유증을 하겠냐 돈이 없는데 자사주를 하겠냐고,2025-03-20 23:33:27+00:00,toss,삼성전자,115162.0,0.2637130975406801
"본인안사면되지 할짓 진짜없는갑네
삼성기계 쓰는놈들이 더 비방글이다 
찌질이다",2025-03-20 23:27:13+00:00,toss,삼성전자,115536.0,0.2625740288027973
"그제 꿈에서 삼전 앞자리 6봤다고 했눈데
오늘 꿈에서 삼전 52 찍었음",2025-03-20 23:25:51+00:00,toss,삼성전자,115618.0,0.26232494481780827
"1 양자주들 앤비디아 양자 데이의 날 일제히 하락

2 한화에어로스페이스 3조 6천억원 유상증자 미래 성장동력 확보 위해 결정 한화 주가들 장 마감 후 하락

 한화오션의 경우 오히려 투자를 받는 입장  8천억원은 오스틸 지분 인수 및 미국 시장에 투자 

3 중국 하이퍼루프 초고속 진공관 
운송 성공 상용화 까지는 아직

 그래도 머스크가 해내지 못하고 있는 하이퍼루프를 해내고 있다는 데에 응원을 함

4 오늘 미국 증시는 네 마녀의 날로 증시 변동성이 클 수 있음

 변동성이 클 수 있다는 거지 무조건 하락을 의미하는 것은 아님

5 미 국무부 고려 아연 상황 주시 한국 기업은 핵심 광물 파트너

 미국과의 관세 협상 때 조선업과 더불어 카드로 사용해도 될듯

6 국내 2분기 전기 요금 동결

7 트럼프 우크라이나와 광물 협정 서명 임박

8 EU 대미 보복 관세 4월 중순으로 연기

 국장 미장 상황은 딱히 좋아 보이지 않아 힘드신 분들 많으실 겁니다 그래도 멘탈관리 잘하셔서 일상생활에 지장없이 건강 잘 챙기시길 바랍니다 건강이 최고 입니다",2025-03-20 23:21:57+00:00,toss,삼성전자,115852.0,0.2616154426434751
"젠슨황 GTC 삼성 부스 방문

httpsnnewsnavercomarticle0010015278861cdsnewsedit",2025-03-20 23:19:44+00:00,toss,삼성전자,115985.0,0.26121303423089876
"정상적인 흐름이라면 저항받고 오는 조정 구간도 있다 건강한 지표라고 보고 길게 가져가자 

다들 예금 대신 큰 돈 넣어둔 곳이 삼전이잖아",2025-03-20 23:16:06+00:00,toss,삼성전자,116203.0,0.2605547858256452
"httpsyoutubebZriQHctRc0sijY4PLDKUl0ZsF25w

인구신님이 삼성을 혼내셨습니다
이제 오릅니다",2025-03-20 23:13:48+00:00,toss,삼성전자,116341.0,0.2601389541078513
"삼전도 유증위험에서 벗어날순 없겠네요
SDI 한화 이런 기업들도 하는거보면 삼전도 유증 예외는 아닐겁니다",2025-03-20 22:45:37+00:00,toss,삼성전자,118032.0,0.255097077265447
아침부터 좋은소식입니다 마이크론 오늘새벽에 발표했는데 실적이 좋네요실적이 좋은면 우리 삼전에게도 좋다는 뜻이지요 오늘도 기대하보자금요일이라도 상승세를 이어가자요,2025-03-20 22:24:38+00:00,toss,삼성전자,119291.0,0.25140681616374383
"이재용이재명회동의 시너지효과
당분간 쑥쑥 상승",2025-03-20 22:11:17+00:00,toss,삼성전자,120092.0,0.24908683616270302
바이오주 싹 털고 여기로 와야겠네,2025-03-20 20:51:57+00:00,toss,삼성전자,124852.0,0.23573516263829156
"메모리 반도체 회복 기대2분기부터
HBM 경쟁은 변수
금리 동결과 관세 불확실성으로 단기 압력 연말 금리 인하 가능성은 긍정적
실적 부진과 수율 문제 우려 장기 혁신이 관건",2025-03-20 20:35:04+00:00,toss,삼성전자,125865.0,0.23298741649517052
현대차 내린것도 글코 삼전도 저항선에 딱 막힌것도 글코 미장 흐린데 오늘이 금요일인것까지 왠지 한박자 쉴겸 살살 조정하고 월욜부터 오를지 내릴지 확실히 정해질 느낌,2025-03-20 18:06:35+00:00,toss,삼성전자,134774.0,0.21016039391283908
볼 하트 해서 그런가,2025-03-20 16:50:24+00:00,toss,삼성전자,139345.0,0.19933083407732216
"기다림에 미학
주당 87만 그저 기다릴뿐 하락 상승 무엇이든 기다리는것",2025-03-20 16:40:32+00:00,toss,삼성전자,139937.0,0.1979697171436343
"진짜 김치 호들갑은 세계 최강이네 
제발 좀 기다릴줄도 알아야지",2025-03-20 16:20:41+00:00,toss,삼성전자,141128.0,0.19525948241693697
차트상으론 추격매수 해도 될 것 같은데 발 좀 담궈볼까,2025-03-20 15:57:42+00:00,toss,삼성전자,142507.0,0.19216775315452458
삼성은 삼만전자,2025-03-20 14:52:45+00:00,toss,삼성전자,146404.0,0.18369275244690544
삼성이 뭔 6만이야 거품이다,2025-03-20 14:51:43+00:00,toss,삼성전자,146466.0,0.18356098317241867
아 힝상 5만원대 샀는데 6자에 사려니 물리꺼깉단말이지,2025-03-20 14:45:07+00:00,toss,삼성전자,146862.0,0.1827215870850072
지금 올라타야댐 내일 구매예정,2025-03-20 14:10:24+00:00,toss,삼성전자,148945.0,0.17836906738578945
환율 1470임,2025-03-20 14:06:30+00:00,toss,삼성전자,149179.0,0.17788663807952618
"차트 분석상 삼성전자 1년 안에 8만 원 갈 확률이 거의 90가 넘습니다

지금도 바닥 입니다",2025-03-20 14:04:13+00:00,toss,삼성전자,149316.0,0.17760479597153592
이제7만전자다,2025-03-20 13:41:50+00:00,toss,삼성전자,150659.0,0.17486545559530906
이제 7만전자로 출발하자,2025-03-20 13:41:10+00:00,toss,삼성전자,150699.0,0.17478451810284307
"오잉 언제 6만뚫었지
9월부터 6200에서 존버중인데
드디어 양전하는건가요",2025-03-20 13:40:57+00:00,toss,삼성전자,150712.0,0.1747582214847524
6800무난할듯,2025-03-20 13:35:56+00:00,toss,삼성전자,151013.0,0.17415045871553173
"한국시간 21일 오전 5시
오늘밤
미장 끝나고 마이크론 
실발  시장은 긍정적 예상 및 
가이던스  소폭 하향 예상 
에 따라
삼전 7만전자 추세가 정해집니다
낼도 3퍼 상승 가자",2025-03-20 13:34:22+00:00,toss,삼성전자,151107.0,0.17396109249686123
시장은 정직하다,2025-03-20 13:28:25+00:00,toss,삼성전자,151464.0,0.17324377789975848
71만 와라 제발,2025-03-20 13:21:32+00:00,toss,삼성전자,151877.0,0.17241763269865354
꺼억,2025-03-20 13:19:35+00:00,toss,삼성전자,151994.0,0.1721843085032866
평단 6800인데 언제쯤 될까요,2025-03-20 13:07:28+00:00,toss,삼성전자,152721.0,0.17074156752560088
왜 오른거죠  이재명 만난게 진짜 영향있는건가요,2025-03-20 13:04:11+00:00,toss,삼성전자,152918.0,0.17035270443263617
"작년 여름 하락 초입부터 5만전자 갈 수 있으니 매수를 자제하고 외인 매수 3일 이상 지속되면 진입을 추천했던 1인입니다 2월에도 일시적으로 3일 순매수는 있었지만 거래량이 적어서 애매한 데이터였고 이번에는 확실하게 수급 들어오네요  종가 기준 3일 다지고 4일차에 지지선까지 그어주고 있습니다

코스피 상승의 지수 견인은 시총 1위 삼전의 행보가 절대적이고 외인이 시장의 매력을 느끼면 당연히 삼전부터 오릅니다 적어도 이 종목은 호재가 있나 뉴스체크하고 차트보고 타점 분석하는게 큰 의미가 없습니다 시장이 시세를 줄거면 알아서 코스피 인덱스 대장으로 오르고 그들만이 아는 호재가 있으면 외인들이 23일 전에 알아서 올려 놓습니다 외인은 복을 물고 오는 제비같은 시그널이죠 그래서 매동과 수급을 강조했고 그 시기가 왔네요

아니나 다를까 외인 수급 크게 들어오니까 장종료하고 브로드컴 HBM3E 공급 초읽기 뉴스 뜨네요 여전히 트럼프발 증시 불안감은 크지만 벨류에이션 저점에서 이제 막 반등을 시작한 자리이고 8만전자에서 미끄럼틀 타고 내려와서 6만원대 매물벽이 낮습니다 개미들은 그간 고통으로 적당히 익절하고 나올테니 개미털기로 상방 열릴 가능성이 높아졌다고 볼 수 있네요 

차익 실현 매물이 많아서 횡보할 수도 있지만 시장의 대시세를 줄 요소가 두가지 있습니다 첫째는 종전 역사적으로 종전 후 주식시장은 모두 불장이었습니다 둘째 상법개정 의회 통과는 프리패스지만 마지막 관문이 남아 있습니다 코스피 불 지피는데 큰 역할을 할겁니다
하나라도 이뤄지면 괜찮은 수익을 내겠지만 삼전 자체의 초격차 기술 상실과 미래 경쟁력이 줄었기에 개인적으로 장투는 아니라고 봅니다 대시세에 걸쳐서 지수 상승분 먹고 나오거나 현시점에서 가벼운 스윙 정도 추천드립니다

링크는 이전에 작성했던 외인 순매수 3일 진입 의견입니다
httpstossinvestcomulD8wMuA",2025-03-20 12:50:28+00:00,toss,삼성전자,153741.0,0.1687377200043092
간만에 6만은 넘겼네요 다들 힘내죠,2025-03-20 12:44:56+00:00,toss,삼성전자,154073.0,0.1680905738471318
삼성힘내라,2025-03-20 12:39:50+00:00,toss,삼성전자,154379.0,0.1674963060351851
"공매도가 곧 재개되는데 삼전은 상관없을듯
그동안 공매도가 없어서 실적대비 기대감으로 많이 오른 종목들과 신규 IPO이후 공매도를 경험하지 못히고 마냥 오른 종목 위험하지 삼전은 오히려 빠진상태라 공매도 세력때문에 떨어질 확률이 적을거 같습니다",2025-03-20 12:18:10+00:00,toss,삼성전자,155679.0,0.16499497208173097
이재명 테마주 대선까지 8만원 안착이다,2025-03-20 12:14:31+00:00,toss,삼성전자,155898.0,0.16457728524312643
왜냐면 제가 오늘 팔았어요,2025-03-20 12:12:08+00:00,toss,삼성전자,156041.0,0.16430511988897162
오르니 잔치하고 내일 박으면 발광하겠지,2025-03-20 12:06:13+00:00,toss,삼성전자,156396.0,0.16363140863986264
삼성화이티잉,2025-03-20 12:06:09+00:00,toss,삼성전자,156400.0,0.16362383328704164
삼성이 이재명테마주 된듯,2025-03-20 12:00:54+00:00,toss,삼성전자,156715.0,0.1630283741933971
잘한드아,2025-03-20 11:59:51+00:00,toss,삼성전자,156778.0,0.1629095426664737
애네들이 똑똑한게 자사주매입까지 이용해서 자기들 돈덜쓰고 한번에 돌파 목표가는 7만까지 확장된상태 세부분할목표가를 새로지정해두고 접근하자 이격이 너무크게 벌어지지않는다면 공매도이후 하락해도 숏커버링을 기점으로 상승추세가 계속 이어질 가능성이 크다 추세를 깨지만 않는다면 일단은 홀딩포지션을 가져가자,2025-03-20 11:55:59+00:00,toss,삼성전자,157010.0,0.16247268715743615
"남들 작년부터 삼전 욕할때 꿋꿋이 무시하고 저점에서 주워서 사팔사팔 했으면 승리자네요 
모두들 건투하시길",2025-03-20 11:54:09+00:00,toss,삼성전자,157120.0,0.16226596697728712
이번 주주총회에서 사업한다고 한것 그것 꼬꾸라지면 삼전 예전의 명성 다시 회복하기 힘들다고 그러던데 그사업 자체가 잘되기 힘들다고 그때 완전히 바닥칠거라고 근데 그사업이 뭔가요,2025-03-20 11:53:01+00:00,toss,삼성전자,157188.0,0.16213830789422823
아아 삼멘,2025-03-20 11:49:22+00:00,toss,삼성전자,157407.0,0.16172785273679782
더 샀어야 했는데,2025-03-20 11:45:12+00:00,toss,삼성전자,157657.0,0.16126056657655016
싯팔  짱나네,2025-03-20 11:44:38+00:00,toss,삼성전자,157691.0,0.16119712004180745
소확행,2025-03-20 11:43:16+00:00,toss,삼성전자,157773.0,0.16104420460987445
전자 8100까지 갑니다 언능매수하이소,2025-03-20 11:42:49+00:00,toss,삼성전자,157800.0,0.16099388615860138
지금더구매해도 될까요,2025-03-20 11:41:08+00:00,toss,삼성전자,157901.0,0.16080579724469776
진짜가나,2025-03-20 11:28:25+00:00,toss,삼성전자,158664.0,0.15939197022595578
"역시 이재명 
이재명 이재용 
이재명이 대통령 되면  15만전자 갈껄",2025-03-20 11:23:56+00:00,toss,삼성전자,158933.0,0.158896486859094
"제1장 매일 확인하지 않기

8만전자까지 킵 고잉",2025-03-20 11:22:19+00:00,toss,삼성전자,159030.0,0.15871819622817113
,2025-03-20 11:18:37+00:00,toss,삼성전자,159252.0,0.1583109021245075
"진짜 가요
저 주식 공부 12년차입니다",2025-03-20 10:53:58+00:00,toss,삼성전자,160731.0,0.15562399027141824
지금부터는  78만원까지는 무조건 들고가야한다한 몇일 외인들이 대량매수하고 개미들이 매도했지아직 시작도 않했다 지금부터 6월까지 삼전의 시간이다 조금 조정을 주겠지만  잘 참고 존버하면 많은 수익을 줄것이라고 본다,2025-03-20 10:53:57+00:00,toss,삼성전자,160732.0,0.15562218907825073
"와 6만전자가 오긴 오는군요 
감격입니다 
내일 61 찍을까요",2025-03-20 10:28:10+00:00,toss,삼성전자,162279.0,0.15286055679367602
옴마 뭔일이래 평단 다왔네,2025-03-20 10:27:50+00:00,toss,삼성전자,162299.0,0.15282517650062866
눈물날라쿤다,2025-03-20 10:26:47+00:00,toss,삼성전자,162362.0,0.15271378209357672
털리지마세요,2025-03-20 10:24:23+00:00,toss,삼성전자,162506.0,0.15245947110811026
열흘만에 11퍼올랐네 재미로 산거니까 그냥 끝까지 들고있는다,2025-03-20 10:14:29+00:00,toss,삼성전자,163100.0,0.1514149070475281
이재 대한민국은 이재명 이재용이 이끌어 가겠습니다,2025-03-20 10:12:42+00:00,toss,삼성전자,163207.0,0.15122750696558007
역시 삼성 대한민국 지지대,2025-03-20 10:05:38+00:00,toss,삼성전자,163631.0,0.15048718998195018
탠핵인용되면 7만간다,2025-03-20 09:59:14+00:00,toss,삼성전자,164015.0,0.14981984212023777
6마논 굿,2025-03-20 09:58:23+00:00,toss,삼성전자,164066.0,0.14973143289233234
삼맨,2025-03-20 09:55:13+00:00,toss,삼성전자,164256.0,0.14940252416006594
"왜 오르나 했네
자 이제 다시 제자리로 가야지
외인형들 단타로 얼마나 먹으려고 그러는거야 적당히 해",2025-03-20 09:37:18+00:00,toss,삼성전자,165331.0,0.1475551550226283
공매도재개까지 6거래일남은상태 재개하자마자 공매도칠려고 주가를 더끌어올릴것인가 천천히 가는쪽인가 어느정도에서 공매도를 칠것인가 이걸 분석해야될 시점이다 분석만 잘해내면 고점매도하고 숏커버링도 같이 먹을수있다 숏커버링때 올인해도 쏠쏠하게 먹을수있으니 분석을 꼼꼼하고 치밀하게 할필요가 있다,2025-03-20 09:36:53+00:00,toss,삼성전자,165356.0,0.14751246584166683
욕심 안 부리고 이쯤에서 익절,2025-03-20 09:36:26+00:00,toss,삼성전자,165383.0,0.1474663753980982
이것은 유 육만전자,2025-03-20 09:36:07+00:00,toss,삼성전자,165402.0,0.14743395001522627
"개인들 사고 자사주 매각 할때도 안오르다가 
기관 외인사니까 바로  오르네 좋다 좋아",2025-03-20 09:28:51+00:00,toss,삼성전자,165838.0,0.14669182867624747
"삼전 잘가네
삼전이 살아야지",2025-03-20 09:20:45+00:00,toss,삼성전자,166324.0,0.1458690035052943
재드래곤 사랑해,2025-03-20 09:20:10+00:00,toss,삼성전자,166359.0,0.14580992501942183
첫투자 첫수익,2025-03-20 09:17:51+00:00,toss,삼성전자,166498.0,0.14557553514542243
7개월만에 양전이 오긴 오는구나,2025-03-20 09:14:07+00:00,toss,삼성전자,166722.0,0.14519860591443637
굿,2025-03-20 09:10:28+00:00,toss,삼성전자,166941.0,0.14483103382475998
고려아연이나 삼양10주 사놓는게,2025-03-20 09:10:26+00:00,toss,삼성전자,166943.0,0.14482768129333512
윗층에 계신분들 금방 올라갑니다,2025-03-20 09:09:02+00:00,toss,삼성전자,167027.0,0.1446869450277368
