post_id,content,timestamp,Nickname,platform,stock_name
103209224,10만전자 가즈아,2025-03-21T10:03:48+09:00,노이어클라쎄,toss,삼성전자
103209180,지금 개미들 엄청팔겠네.. 사야할때 팔고 팔아야할때 사고...^^,2025-03-21T10:03:33+09:00,방탕중년단,toss,삼성전자
103208798,토스 매물대 보면 7만대에 큰거 있고 나머지는 자잘한데 쭉쭉 올라갈려나,2025-03-21T10:01:53+09:00,와카야마라멘,toss,삼성전자
103208686,HBM으로 10만 전자 가즈아!!!!!!,2025-03-21T10:01:21+09:00,로봇이일하는세상,toss,삼성전자
103208296,"베리굿. 베리해피. 
남들이 다 좋다고 우르르하는 주식은 피하고, 소외된 주식을 사야합니다.
삼전 9만원대>> 우르르, 폭락
엔비디아 시총1위>> 우르르, 폭락
테슬라 트럼프 당선후>> 우르르, 폭락

그리고 삼전 우르르하면 바로 익절하고
소외받은 삼물로 이동할까 합니다.",2025-03-21T09:59:37+09:00,주식하는프리더,toss,삼성전자
103208070,이번엔 안낚이고 분할매도,2025-03-21T09:58:32+09:00,아픈컴미,toss,삼성전자
103208068,"담달에는7만전자..
그담에는8만전자...
그담에는9만전자...",2025-03-21T09:58:31+09:00,원트모,toss,삼성전자
103208014,"이제  삼전이  다시6만7만전자로 돌아오는구나~
괜히 쫄아서 손절했네  다들 익절합시다",2025-03-21T09:58:23+09:00,말랑곰제리,toss,삼성전자
103207984,물린사람들.탈출 ㄱㄱㄱㄱㄱ,2025-03-21T09:58:13+09:00,배도루,toss,삼성전자
103207960,"오늘 외인들이 주가 끌어올리네요 
환율이 오르는데도 외인들 왜 들어오는걸까요?",2025-03-21T09:58:08+09:00,봄꽃하늘,toss,삼성전자
103207890,"쫄리네요
매우  쫄깃쫄려요",2025-03-21T09:57:55+09:00,사과약과,toss,삼성전자
103207698,이야 6만 몇개월만이냐 이거,2025-03-21T09:57:11+09:00,주린이초봉,toss,삼성전자
103207556,조금만더버티면 조금이지만 배당도받을수있을것같은디…홀딩…?,2025-03-21T09:56:33+09:00,소소한수익만들기,toss,삼성전자
103207546,너무 힘들었다 잘가라 다신 보지말자,2025-03-21T09:56:31+09:00,리듬타타,toss,삼성전자
103207390,"여기만 유독 그러냐

10주도 안가지고 있으면서
회사가 어쩌고저쩌고

1퍼 올랐다고 축제나고
1퍼 내렸다고 나라 망하고

아 진짜 꼴배기싫어 죽겠네",2025-03-21T09:55:52+09:00,머쉬너리,toss,삼성전자
103207310,ㅠㅠ,2025-03-21T09:55:31+09:00,야옹냥옹,toss,삼성전자
103207302,몰라 그냥 행복해요 ..🥰,2025-03-21T09:55:28+09:00,홍기기기,toss,삼성전자
103207298,8만원에 다 판다,2025-03-21T09:55:27+09:00,엘지버거킹,toss,삼성전자
103207288,모두들 단타로 돈버시고 고점에서 물리시지 않기를 기원합니다.,2025-03-21T09:55:24+09:00,IronK,toss,삼성전자
103207274,"팔면 오르고, 사면 내리고 ㅋ 
여러분 방금 내가 샀더니 내리네요 ㅎ",2025-03-21T09:55:21+09:00,포도님이라규,toss,삼성전자
103207214,오늘 더 쭉쭉 오르네. 얼렁가자. 갈길 멀다,2025-03-21T09:55:07+09:00,내도시작한데이,toss,삼성전자
103207148,예?? 80층이라고요? 거긴쫌;;^^,2025-03-21T09:54:53+09:00,해골말종,toss,삼성전자
103206982,"외국인의 삼성 저가 매수를 통한 최대 손익비를 가져가기 위해서는 어쩔 수 없이 가격이 쌀 때 풀 매수를 해야 하는 상황

차익실현 물려 있는 매물대의 소화를 하면서 올라가기에 급하게 생각할 필요는 전혀 없다고 봅니다 길게 버티면서 배당금 가져가고 좋은 수익률 까지 가져가실 수 있어요",2025-03-21T09:54:20+09:00,해윙용,toss,삼성전자
103206940,https://naver.me/GDaog6kj,2025-03-21T09:54:07+09:00,금빛물결세레나대,toss,삼성전자
103206912,62뚫으면 쭉쭉안가나?,2025-03-21T09:54:02+09:00,오호아앗,toss,삼성전자
103206784,64200선까지 가자,2025-03-21T09:53:29+09:00,Ascc,toss,삼성전자
103206734,"68층에 곡소리가 그렇게 난다매?
뚫으러갑니다
그다음은 73층이다",2025-03-21T09:53:14+09:00,뭐든차곡차곡,toss,삼성전자
103206676,와우 삼전 오늘도 달리네,2025-03-21T09:53:01+09:00,단타빠,toss,삼성전자
103206664,조금씩 정리.. 뉴스에 팔자,2025-03-21T09:52:59+09:00,eterno,toss,삼성전자
103206586,더 살걸 그랫네…,2025-03-21T09:52:40+09:00,동네황짜,toss,삼성전자
103206536,"일부 수익 정산..
나머진 어디까지 가나 지켜 봐요",2025-03-21T09:52:28+09:00,주식엔까칠마녀,toss,삼성전자
103206504,삼전이 미쳤어요!!!,2025-03-21T09:52:21+09:00,포도님이라규,toss,삼성전자
103206490,오늘 우리삼성 화이팅,2025-03-21T09:52:16+09:00,우마무스,toss,삼성전자
103206478,61300원에 샀는데 좀 늦었나요? ㅜㅜ,2025-03-21T09:52:13+09:00,용서니,toss,삼성전자
103206438,물타고 물타서 66층에 9개월째 거주중인데 이렇게라도 올라서 고맙다 ㅜㅜ,2025-03-21T09:52:02+09:00,포디쮸,toss,삼성전자
103206432,와 평단 다와버렸네,2025-03-21T09:52:01+09:00,애기버핏,toss,삼성전자
103206420,아 더살걸 짜증나네ㅋㅋㅋ,2025-03-21T09:51:58+09:00,으랏차아아,toss,삼성전자
103206416,이재명과 악수 한번에 ... ㅋ,2025-03-21T09:51:58+09:00,개굴개굴개굴객,toss,삼성전자
103206340,7개월 버티고 68층 오는건가요????????,2025-03-21T09:51:36+09:00,통통순,toss,삼성전자
103206312,아잉ㅋ,2025-03-21T09:51:27+09:00,사골쓰,toss,삼성전자
103206102,올라가는거보니 좋구나 칠만가즈아,2025-03-21T09:50:32+09:00,우상향돈머니,toss,삼성전자
103206054,"이거 무슨 그동안 힘들었다고 보상하는거야?
왜 이 러 니    무섭게 ㅋㅋㅋㅋㅋ 
에허라~~~  디여~~~~~",2025-03-21T09:50:18+09:00,깡돌골프,toss,삼성전자
103206050,진짜 엔비디아 납품하면 8만가겠네,2025-03-21T09:50:16+09:00,고압가스,toss,삼성전자
103206036,5층 문은 닫겠습니다. 고생 많으셨습니다,2025-03-21T09:50:14+09:00,제로카우9,toss,삼성전자
103205894,개인  매도세가 커서쉽게 못올라가는듯,2025-03-21T09:49:33+09:00,LukasLogan,toss,삼성전자
103205854,다시 5만원 올때까지 안팔아,2025-03-21T09:49:25+09:00,전미도,toss,삼성전자
103205798,오늘 6만원 중반은 충분히가겠죠,2025-03-21T09:49:13+09:00,KimHoon,toss,삼성전자
103205752,이제 시작이야,2025-03-21T09:48:55+09:00,잡동사니창고,toss,삼성전자
103205724,비이냥 거리던 악플러들 어디갔냐,2025-03-21T09:48:49+09:00,부귀차크라,toss,삼성전자
103205688,이거 불타기하면 망할라나..,2025-03-21T09:48:40+09:00,키키키륵,toss,삼성전자
103205674,"예측실패..
오늘까지 6만찍을줄 알았는데

다음예측은
다음주 까지 63층 도착

좀더 지켜보다 오르는폭보고 추가투입",2025-03-21T09:48:34+09:00,내가사면떨어지는데버근가,toss,삼성전자
103205564,59에서 흘러 내릴거 같아서 58800원에서 5만원 먹고 뺏늗데... 삼전을 의심하다니 ....,2025-03-21T09:47:55+09:00,코알라를프로필로쓴다고,toss,삼성전자
103205542,"축 이재명 응원
찐보수 내란공조당 괴멸 자멸
이재명 국민과함께 나라를 살렸다",2025-03-21T09:47:50+09:00,호구로,toss,삼성전자
103205492,5만때 정조준 완료!!!!,2025-03-21T09:47:36+09:00,헷헥헷,toss,삼성전자
103205488,그러취,2025-03-21T09:47:36+09:00,해브로,toss,삼성전자
103205440,움직일 때가 왔니,2025-03-21T09:47:23+09:00,TaylorSwift,toss,삼성전자
103205352,마른장작에  기름붓고   활화산 처럼 올라가는  삼전입니다,2025-03-21T09:47:00+09:00,후회없게,toss,삼성전자
103205342,올라라 올라라,2025-03-21T09:46:57+09:00,자꾸자꾸행복,toss,삼성전자
103205144,49900원은 삼전의 역사적 저점이였을듯,2025-03-21T09:46:15+09:00,땅지닝,toss,삼성전자
103205054,자꾸 이러면 내가 사버리겠따,2025-03-21T09:45:55+09:00,도로롱도로롱도로,toss,삼성전자
103205048,드디어 삼성이 올라가네,2025-03-21T09:45:54+09:00,대박추,toss,삼성전자
103205046,7만은 쉽게가겠네요,2025-03-21T09:45:54+09:00,부자될끄양,toss,삼성전자
103204992,이달안에 7층 가자!,2025-03-21T09:45:46+09:00,하루한번하늘보기,toss,삼성전자
103204952,10분할 매도,2025-03-21T09:45:38+09:00,CatofDarkness,toss,삼성전자
103204852,64층 빨리와 ㅜㅜ,2025-03-21T09:45:11+09:00,초린이앵두,toss,삼성전자
103204822,사랑해요 삼성,2025-03-21T09:45:05+09:00,코라나꺼져,toss,삼성전자
103204788,6만깨지니 진짜 속도나네 지금이 최저점인가,2025-03-21T09:44:59+09:00,먹어보자투자맨,toss,삼성전자
103204770,우와 이게 얼마만의 며칠연속 장대양봉이냐,2025-03-21T09:44:54+09:00,갈여름,toss,삼성전자
103204766,"10만간다는게맞네
올해는가겠지
기다릴께
ㅎㅎ",2025-03-21T09:44:54+09:00,백수2년차,toss,삼성전자
103204756,20개중에 5개팔기!,2025-03-21T09:44:52+09:00,주린이인거같아요,toss,삼성전자
103204730,"테슬라도 개털리고
삼전도 개털리고
한화 오션도 어제 들어가자 마자
유증 쳐 맞고
오늘 한강 물 따뜻하냐.",2025-03-21T09:44:43+09:00,서현진,toss,삼성전자
103204702,7만  간단다,2025-03-21T09:44:39+09:00,다알어,toss,삼성전자
103204688,가겠는데?,2025-03-21T09:44:36+09:00,덕배님,toss,삼성전자
103204654,????????,2025-03-21T09:44:28+09:00,알바전사,toss,삼성전자
103204630,7도 가능하겠는데..,2025-03-21T09:44:25+09:00,Ch헌,toss,삼성전자
103204614,어디자랑할곳이 없어서 ㅠㅜ,2025-03-21T09:44:20+09:00,위스키다이스키,toss,삼성전자
103204568,삼전이 돈을 쓸어가니 다른게 다 빠지는구만 ㅋㅋ,2025-03-21T09:44:10+09:00,국민연금술사,toss,삼성전자
103204496,일단 요기까지?,2025-03-21T09:43:54+09:00,퓨뱌요,toss,삼성전자
103204486,감동적이네요..,2025-03-21T09:43:53+09:00,꼬꼬댁스,toss,삼성전자
103204472,올라갈거 같아요,2025-03-21T09:43:50+09:00,데친명이나물,toss,삼성전자
103204448,감히 삼성을 의심해?,2025-03-21T09:43:46+09:00,스르슷,toss,삼성전자
103204428,아직 참고 기다려야하죠?,2025-03-21T09:43:40+09:00,꽃게냠,toss,삼성전자
103204258,ㅋㅋㅋㅋㅋ 이렇게 손해보고 미장가서 지금 또 손해보는 분들 계시다면 하트 박아주세요,2025-03-21T09:42:56+09:00,일경머sq,toss,삼성전자
103204168,요새 삼전 땜에 행복함,2025-03-21T09:42:38+09:00,상치면튀는호랑이,toss,삼성전자
103204166,800에 저점 매수 걸어놨는데 안사지네ㅋㅋㅋ 토스로하면 0ㅏㄴ되겠다,2025-03-21T09:42:38+09:00,응니말맞아,toss,삼성전자
103204156,"무슨 호재가 있길래 이렇게 올라?

아 내가 하차했다는 호재인가ㅋㅋ",2025-03-21T09:42:37+09:00,판다팔아버린다,toss,삼성전자
103204140,오늘 6만2000원갈거  같네요,2025-03-21T09:42:33+09:00,후회없게,toss,삼성전자
103204080,8만까지 가자,2025-03-21T09:42:18+09:00,아에이오웅,toss,삼성전자
103204028,이런날이오네,2025-03-21T09:42:02+09:00,미야조노,toss,삼성전자
103203868,젠장,2025-03-21T09:41:16+09:00,하락장만구매,toss,삼성전자
103203762,미쳐따 🥹,2025-03-21T09:40:52+09:00,차정욱이,toss,삼성전자
103203758,@[삼성전자](A005930),2025-03-21T09:40:51+09:00,지가놈,toss,삼성전자
103203726,아 실수로 다 팔았어 ㅠㅠ,2025-03-21T09:40:42+09:00,초등학생이지렁이,toss,삼성전자
103203718,7만원 ㄱㄱㄱ,2025-03-21T09:40:40+09:00,도박달인,toss,삼성전자
103203710,냠냠,2025-03-21T09:40:39+09:00,뀨테크,toss,삼성전자
103203636,너라도 올라라,2025-03-21T09:40:20+09:00,저쩜매수고쩜매도,toss,삼성전자
103203632,버티면 이긴다^^*,2025-03-21T09:40:19+09:00,eterno,toss,삼성전자
103203610,물리신분들 2년 정도 물려 계셨을텐데 ㅠ 이제야 빛을 보내요. ㅊㅊㅋㅊㅋ,2025-03-21T09:40:16+09:00,미안해요여보,toss,삼성전자
103203602,무난하게 8만은 갈듯,2025-03-21T09:40:15+09:00,앤든2,toss,삼성전자
103203596,8만가자 나도 탈출좀 하자!!,2025-03-21T09:40:13+09:00,나만벌자,toss,삼성전자
103203534,와 삼전53000갔을때 엄마가 사야한다 했는데 내가 흐름이 애매해서 기다려보자 했는데 ㅋㅋ 확 올라버리네 2000주 넣는 장기투자 엄마 말 듣고 나도 살껄 ㅋㅋㅋㄲㅂ,2025-03-21T09:39:57+09:00,포르쉐타는그날온다,toss,삼성전자
103203458,"오르면 조금씩 팔고 내리면 조금씩 사야겠군
다들 성투하셔요",2025-03-21T09:39:29+09:00,대찔이,toss,삼성전자
103203426,부럽습니다,2025-03-21T09:39:21+09:00,굶주린노인,toss,삼성전자
103203412,팔았는데 어디가니,2025-03-21T09:39:18+09:00,스웡스,toss,삼성전자
103203370,갑자기 분위기가 이렇세 바뀐다고?ㅋ,2025-03-21T09:39:00+09:00,지호대디,toss,삼성전자
103203354,불타오르네~,2025-03-21T09:38:55+09:00,꿈꾸는라이언,toss,삼성전자
103203324,미쳤구나.,2025-03-21T09:38:47+09:00,짱돌노래,toss,삼성전자
103203302,구조대가 구하러 옵니다,2025-03-21T09:38:41+09:00,일론머스크레용짱구,toss,삼성전자
103203188,"갑니다.

😉",2025-03-21T09:38:14+09:00,덕배님,toss,삼성전자
103203168,효자녀석~!,2025-03-21T09:38:09+09:00,주식은먹는것,toss,삼성전자
103203162,탈출 기회,2025-03-21T09:38:07+09:00,복슬복슬퍼리,toss,삼성전자
103203160,"평단 7만ㅠ
빨리와라~~",2025-03-21T09:38:07+09:00,내꼴통,toss,삼성전자
103203088,15 만 가즈아!!!,2025-03-21T09:37:53+09:00,아빠는강해져야한다,toss,삼성전자
103203038,드디어 가는구나ㅋㅋ,2025-03-21T09:37:41+09:00,HYNWON,toss,삼성전자
103202954,아 실수로 또팔았어요 ㅠㅠ,2025-03-21T09:37:11+09:00,초등학생이지렁이,toss,삼성전자
103202948,몬데 너 ㅎㅎ,2025-03-21T09:37:10+09:00,퐁퐁이이이이이,toss,삼성전자
103202860,그렇지...날아올라라...,2025-03-21T09:36:41+09:00,옵티머스프라임,toss,삼성전자
103202696,믿고 기달리죠,2025-03-21T09:35:53+09:00,짜호룽,toss,삼성전자
103202690,재용이햄 복귀에 HBM 공급 까지 하니까 쭉오르지 않을까,2025-03-21T09:35:51+09:00,LukasLogan,toss,삼성전자
103202594,"고점 62,000원 
주차 61,600원
사랑합니다 삼성",2025-03-21T09:35:26+09:00,주식초보아줌마닷,toss,삼성전자
103202392,뷴할매도 추천합니다,2025-03-21T09:34:29+09:00,삼성전자현직자,toss,삼성전자
103202368,영차,2025-03-21T09:34:19+09:00,콜라보펩시,toss,삼성전자
103202364,시원시원하구만,2025-03-21T09:34:19+09:00,오키토끼요,toss,삼성전자
103202330,버거형ㅠㅠ,2025-03-21T09:34:10+09:00,니니니니니니냐,toss,삼성전자
103202304,가즈아ㅏㅏ,2025-03-21T09:34:07+09:00,쀠야긱,toss,삼성전자
103202296,역시 삼성 최고 65000에 익절해야지,2025-03-21T09:34:05+09:00,삼식이집사츄르밍,toss,삼성전자
103202220,"ㅋㅋㅋ 난 팬트하우스라..ㅎㅎㅎ
얼렁 엘베타고 오이소",2025-03-21T09:33:46+09:00,오늘은로그아웃,toss,삼성전자
103202210,"예전 그 삼전 맞냐. 
하.. 갬동이다!!!",2025-03-21T09:33:45+09:00,버섯임,toss,삼성전자
103202160,너 임마 해주는구나,2025-03-21T09:33:29+09:00,제로카우9,toss,삼성전자
103202130,"700원에 엘리베이터 눌렀는데
고장인가😢",2025-03-21T09:33:24+09:00,Puni,toss,삼성전자
103202122,상 한번만 가자,2025-03-21T09:33:21+09:00,여비잖아,toss,삼성전자
103202118,빤쓰까지 팔아서 살껄껄,2025-03-21T09:33:21+09:00,한강온도측정,toss,삼성전자
103201704,역시 오늘도 개미만 털어내는구나,2025-03-21T09:31:21+09:00,YoshikuniMisak,toss,삼성전자
103201628,형이다,2025-03-21T09:31:06+09:00,일론머스크레용짱구,toss,삼성전자
103201582,"분할매도 했어요. 감사합니다.
삼성 파이팅~!",2025-03-21T09:30:51+09:00,모두에게해피엔딩,toss,삼성전자
103201320,70층은 왠지 빨리올거같아서 추가매수해야겠다,2025-03-21T09:29:26+09:00,주식도못하는허접,toss,삼성전자
103201306,8만 간다,2025-03-21T09:29:24+09:00,흥겨운쫄면원로,toss,삼성전자
103201124,61층도 갔었네 다 갈꺼예요 시간문제임,2025-03-21T09:28:31+09:00,먹어보자투자맨,toss,삼성전자
103201106,눌림목줄때 평단낮추기😘,2025-03-21T09:28:28+09:00,J화이팅요당강David,toss,삼성전자
103201066,이제 빨간불인데 더냅둬야하나?,2025-03-21T09:28:18+09:00,호홓힛,toss,삼성전자
103200948,한동안 6만에서 머물듯,2025-03-21T09:27:46+09:00,쿠우후,toss,삼성전자
103200800,불금 보여줄꺼지 ㅋㅋ,2025-03-21T09:27:00+09:00,YoshikuniMisak,toss,삼성전자
103200592,"장투가볼게요
모두 힘냅시다!!",2025-03-21T09:25:57+09:00,월급루퐝,toss,삼성전자
103200572,음..  로비에 무슨일 있나?  시끄럽네~,2025-03-21T09:25:55+09:00,너도물렸th나둨,toss,삼성전자
103200492,믿고 있었더 갓성,2025-03-21T09:25:35+09:00,일구이사오,toss,삼성전자
103200382,우앙 육만돌파❤️❤️,2025-03-21T09:25:11+09:00,공줏님,toss,삼성전자
103200350,더도말고 하루3%만 !!,2025-03-21T09:25:06+09:00,돈뼈락수,toss,삼성전자
103200316,"한번 더 분할익절..
감사합니다 ㅜㅜ 
6.5 빨리 갑시다..",2025-03-21T09:25:00+09:00,소박하게먹자,toss,삼성전자
103200120,Hlb랑  한화   오늘  최악으로  떨어지네요     우리 삼전은   정말   안전한 주식인것같아요,2025-03-21T09:24:16+09:00,후회없게,toss,삼성전자
103200086,형들...나  4일전에 익절했다가 다시 들어왔어...  잘한걸까.....?,2025-03-21T09:24:07+09:00,쿨하게갑시다,toss,삼성전자
103199996,대체 뭔일이 있길래 외국인이 이렇게 들어오냐…,2025-03-21T09:23:46+09:00,와카야마라멘,toss,삼성전자
103199804,삼식이형 왔어? 눈물 머금고있었다..,2025-03-21T09:23:05+09:00,주식가보자잇,toss,삼성전자
103199756,쭉쭉쭉 쭉쭉 올라간다!,2025-03-21T09:22:55+09:00,곰돌이우,toss,삼성전자
103199608,5000주까지 계속 쓸어담을걸...OTL,2025-03-21T09:22:25+09:00,EarlZz,toss,삼성전자
103199292,7만 가자~~~~♡,2025-03-21T09:21:05+09:00,블루윙즈97,toss,삼성전자
103199204,"작년 모건스탠리가 반도체 겨울이라 해놓고 
엊그제 모건스탠리에서 삼전 매수 시작해서 외인들이 계속 들어오는중",2025-03-21T09:20:48+09:00,땅지닝,toss,삼성전자
103199186,외인들이 막 쓸어담는다,2025-03-21T09:20:45+09:00,매그니피센트7,toss,삼성전자
103199076,이제 진짜 바이바이,2025-03-21T09:20:23+09:00,개잡주는사형,toss,삼성전자
103199018,판놈들 꼬시다 ㅋㅋㅋ,2025-03-21T09:20:02+09:00,가즈아아아읕,toss,삼성전자
103198982,"삼성 절교한 친구... 
조직 기술력 없다...
https://m.blog.naver.com/yinabebe/223804449634",2025-03-21T09:19:50+09:00,세븐리더스투자창업연합회,toss,삼성전자
103198804,6만5천원까지는 쉽게 가겠는걸요?,2025-03-21T09:19:12+09:00,워워진정해,toss,삼성전자
103198798,"작은고모...내가 오른다 했지?
추석 때 보자구... 용돈 두둑히 받으러갈테니",2025-03-21T09:19:10+09:00,동아둉아,toss,삼성전자
103198768,오늘 원금 회복 하려나,2025-03-21T09:19:04+09:00,눈치채고갑니다,toss,삼성전자
103198754,5만원에 대기중,2025-03-21T09:19:00+09:00,헷헥헷,toss,삼성전자
103198682,드디어 뿔라스 쭉뚝가쟈,2025-03-21T09:18:44+09:00,으흐힛,toss,삼성전자
103198624,아 조건주문 해놨었네ㅜ,2025-03-21T09:18:31+09:00,월200충준비생,toss,삼성전자
103198510,소소허이 좋네,2025-03-21T09:18:06+09:00,삐바삐부,toss,삼성전자
103198502,조금씩 덜어내기,2025-03-21T09:18:04+09:00,신라면매워,toss,삼성전자
103198396,5만부터 차근차근 모아온분들 축하드립니다~,2025-03-21T09:17:43+09:00,땅지닝,toss,삼성전자
103198380,안팔면 올라갈텐데,2025-03-21T09:17:39+09:00,오호아앗,toss,삼성전자
103198318,역시 제가 파니까 날아가네요.......🥲😭,2025-03-21T09:17:26+09:00,Execx,toss,삼성전자
103198270,고고 80층 까지만 가자^^,2025-03-21T09:17:16+09:00,공룡새우,toss,삼성전자
103198244,개미 탑승 😅,2025-03-21T09:17:09+09:00,꿈이있는,toss,삼성전자
103198198,팔아라 10퍼먹을거면 들어오지도않았다,2025-03-21T09:17:03+09:00,안덕원,toss,삼성전자
103198146,저희의 효과 이제 아시겠나요?,2025-03-21T09:16:53+09:00,가격파괴,toss,삼성전자
103198118,장투로 보면,2025-03-21T09:16:49+09:00,세븐체인저,toss,삼성전자
103198072,속지말자 외인 기술없는 삼성,2025-03-21T09:16:42+09:00,세븐리더스투자창업연합회,toss,삼성전자
103198062,방금 내가 절반 팜,2025-03-21T09:16:40+09:00,나를보면상폐,toss,삼성전자
103198014,8만전자 코앞이다,2025-03-21T09:16:35+09:00,8651,toss,삼성전자
103198006,"아직 배고프다
아임 스틸 헝그리",2025-03-21T09:16:34+09:00,어노볼,toss,삼성전자
103197838,홀드,2025-03-21T09:15:57+09:00,투자대회참가자51941,toss,삼성전자
103197786,얼마만인가!!!!🤪🤪🤪🤪🤪🤪,2025-03-21T09:15:45+09:00,베타인생,toss,삼성전자
103197748,나 왜팔았니 ..6만을 뚫을줄이야,2025-03-21T09:15:38+09:00,자이언트토낑,toss,삼성전자
103197730,61층 실화냐,2025-03-21T09:15:35+09:00,으으앜,toss,삼성전자
103197678,줄때 먹자!,2025-03-21T09:15:17+09:00,밥줘미,toss,삼성전자
103197674,"삼성으로 수익을 보다니 작년 초에 손실이였는ㄷㅔ
신랑이 기가막히게 타이밍 좋게 돈 줬네ㅎㅎㅎ",2025-03-21T09:15:17+09:00,YoshikuniMisak,toss,삼성전자
103197620,잘가넹,2025-03-21T09:15:07+09:00,내꿈은나,toss,삼성전자
103197606,8!,2025-03-21T09:15:05+09:00,치킨피자떡볶이,toss,삼성전자
103197514,"믿고있었다
1억깔고
8만까지 갑니다",2025-03-21T09:14:46+09:00,바비나,toss,삼성전자
103197420,속지말자 세력 기술없는 삼성,2025-03-21T09:14:29+09:00,세븐리더스투자창업연합회,toss,삼성전자
103197398,재드래곤 믿고있었다구 사랑해,2025-03-21T09:14:25+09:00,일론머스크레용짱구,toss,삼성전자
103197366,미쳤다리,2025-03-21T09:14:21+09:00,Ch헌,toss,삼성전자
103197350,기분좋게 시작~❤️,2025-03-21T09:14:20+09:00,왜그러냐,toss,삼성전자
103197332,줄타기,2025-03-21T09:14:18+09:00,아빠킹,toss,삼성전자
103197320,버거형들 계속 사줘 폭풍 매수 미쵸다,2025-03-21T09:14:16+09:00,분당맑눈광,toss,삼성전자
103197158,털리지 말라했지요....,2025-03-21T09:13:46+09:00,동아둉아,toss,삼성전자
103197008,70층까진 올라야 본전인데,2025-03-21T09:13:15+09:00,LeeEunWha,toss,삼성전자
103196988,지금들어감 고점일까요??상승탄거같은데 ㅠㅠ,2025-03-21T09:13:09+09:00,꽁냥냥꽁,toss,삼성전자
103196956,오케이 일단 분할매도 하고,2025-03-21T09:13:04+09:00,인생역적힝,toss,삼성전자
103196952,쓰흡... 나도 개미라 어쩔수  없구나ㅋㅋㅋ,2025-03-21T09:13:03+09:00,버터린,toss,삼성전자
103196760,재명이형한테 고마워해야함,2025-03-21T09:12:23+09:00,주식은가볍게,toss,삼성전자
103196746,563주 남,2025-03-21T09:12:21+09:00,댈선생,toss,삼성전자
103196732,7만전자 가즈아,2025-03-21T09:12:19+09:00,부귀차크라,toss,삼성전자
103196704,"조선, 방산 빠지고, 반도체로 몰리네요.

외인수급 좋고, 65000까지 저항도 없습니다~~",2025-03-21T09:12:13+09:00,한반도의맥,toss,삼성전자
103196618,다음 기준선에 또 뵐게요,2025-03-21T09:11:59+09:00,가치보다는차트투자,toss,삼성전자
103196564,"오늘 매도 벽이 약해서 
얼마나 오를지 궁금하네요",2025-03-21T09:11:49+09:00,쁘쁘용,toss,삼성전자
103196502,요약 : 삼전 개같이 부활,2025-03-21T09:11:36+09:00,땅지닝,toss,삼성전자
103196346,"내가말했지 이평선 수렴햇다닌까?
곧 모든이평선 정배열임",2025-03-21T09:11:02+09:00,재앙스럽다,toss,삼성전자
103196190,"3개월 했나..?
좀 참을걸 그랬나 ㅋㅎㅎ
익절했슴당
돈 마니버세요",2025-03-21T09:10:30+09:00,개싀탈트,toss,삼성전자
103196004,개인아 털어랏~ 나는 외인과 기관과 함께 올라갈지니~~,2025-03-21T09:09:57+09:00,날아갈끄야,toss,삼성전자
103195946,갑자기  왜  오르지,2025-03-21T09:09:48+09:00,골든해,toss,삼성전자
103195924,800원 평단인데 여기서 이러지마라~,2025-03-21T09:09:44+09:00,호홓힛,toss,삼성전자
103195906,✨️,2025-03-21T09:09:41+09:00,thedetail,toss,삼성전자
103195890,"조선, 방산 >>> 반도체",2025-03-21T09:09:37+09:00,한반도의맥,toss,삼성전자
103195882,"가만히 있기만해도 올라간다
왜 팔아",2025-03-21T09:09:37+09:00,파로긴,toss,삼성전자
103195776,제발!,2025-03-21T09:09:18+09:00,상한가여왕,toss,삼성전자
103195720,"주가 내려갈때는 개인이 많이 사고
오를때는 외인이 많이 사는거
그냥 편견인거 아니야 라고 생각했는데
정말 딱들어맞네..",2025-03-21T09:09:09+09:00,지호대디,toss,삼성전자
103195632,뻗는다뻗는다,2025-03-21T09:08:53+09:00,오호아앗,toss,삼성전자
103195508,튀튀,2025-03-21T09:08:28+09:00,과로디올라,toss,삼성전자
103195376,"정책은 미워도 대한민국은 사랑한다
우리나라 기업들을 응원합니다🥰",2025-03-21T09:08:07+09:00,왕묘목,toss,삼성전자
103195370,아나 댓글보다가 못삿어ㅠ,2025-03-21T09:08:06+09:00,푸딩냥콩돌이몽실토끼뽀짝냥냥펀,toss,삼성전자
103195314,8만을 향해!,2025-03-21T09:07:54+09:00,지금사면되니,toss,삼성전자
103195252,7만전자 제발 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 본전이라도 건지고 나가게해주세여ㅠㅠ,2025-03-21T09:07:39+09:00,듀블묭,toss,삼성전자
103195172,애궤리 쩌억 🤑🤑,2025-03-21T09:07:21+09:00,Threesome,toss,삼성전자
103195124,나 혼자만 주가업,2025-03-21T09:07:12+09:00,보리사료값벌어야지,toss,삼성전자
103195034,가자 오늘 62 가자,2025-03-21T09:06:57+09:00,오호아앗,toss,삼성전자
103195032,한화 박고 삼전 살아나네,2025-03-21T09:06:57+09:00,빅베어장투,toss,삼성전자
103195026,이번주 윤대통령 각하 복귀하시면 7만 찍겠네요,2025-03-21T09:06:56+09:00,올해의디자이너,toss,삼성전자
103194860,ㅋㅋㅋ  다른곳 다 터졌는데 혼진 굳건한 삼성 투자한 사람이면 개추 일단 나부터 ㅋㅋㄱㅋㅋ,2025-03-21T09:06:21+09:00,HDD,toss,삼성전자
